19,0,0,停留时间,"[playlist]
item_no = 6           
item0 = 100,1,0,停留时间-100
item1 = 300,1,0,停留时间-300
item2 = 200,1,0,停留时间-200
item3 = 1000,1,0,停留时间-1000
item4 = 2000,1,0,停留时间-2000
item5 = 800,1,0,停留时间-800"
20,0,0,清屏,"[playlist]
item_no = 1            
item0 = 0,0,0,123123123"
21,0,0,立即显示,"[playlist]
item_no = 1            
item0 = 500,1,0,\b255255000000\C000000\fs2424立即显示\C100024\fs2424偏移文字"
22,0,0,上移,"[playlist]
item_no = 1            
item0 = 500,2,0,\b255255000000\C000000\fs2424上移\C048024\fs2424偏移文字"
23,0,0,下移,"[playlist]
item_no = 1            
item0 = 1000,3,0,\b255255000000\C000000\fs6464下移\C100100\fs6464偏移文字"
24,0,0,左移,"[playlist]
item_no = 1            
item0 = 1500,4,0,\b255255000000\C000000\fs2424左移\C048024\fs2424偏移文字"
25,0,0,右移,"[playlist]
item_no = 1            
item0 = 2000,5,0,\b255255000000\C000000\fs2424右移\C048024\fs2424偏移文字"
26,0,0,横百叶窗,"[playlist]
item_no = 1            
item0 = 1000,6,10,\b255255000000\C000000\fs2424横百叶窗\C100024\fs2424偏移文字"
27,0,0,竖百叶窗,"[playlist]
item_no = 2            
item0 = 1500,7,10,\b255255000000\C000000\fs2424竖百叶窗\C100024\fs2424偏移文字
item1 = 500,2,0,\fs4848\b000255000000上移"
28,0,0,上下合拢,"[playlist]
item_no = 1            
item0 = 500,8,0,\b255255000000\C000000\fs2424上下合拢\C096024偏移文字\C192024再次偏移"
29,0,0,上下展开,"[playlist]
item_no = 2            
item0 = 1000,9,1,\b255255000000\C000000\fs2424上下展开\C096024偏移文字\C192024再次偏移
item1 = 500,2,0,\fs4848\b000255000000上移"
30,0,0,左右合拢,"[playlist]
item_no = 2            
item0 = 1500,10,5,\b255255000000\C000000\fs2424左右合拢\C096024偏移文字\C192024再次偏移
item1 = 500,2,0,\fs2424\b000255000000上移"
31,0,0,左右展开,"[playlist]
item_no = 2            
item0 = 2000,10,10,\b255255000000\C000000\fs2424左右展开\C096024偏移文字\C192024再次偏移
item1 = 500,2,0,\fs2424\b000255000000上移"
32,0,0,中心合拢,"[playlist]
item_no = 2            
item0 = 2500,10,15,\b255255000000\C000000\fs2424中心合拢\C096024偏移文字\C192024再次偏移
item1 = 500,2,0,\fs2424\b000255000000上移"
33,0,0,中心展开,"[playlist]
item_no = 2            
item0 = 3000,13,49,\b255255000000\C000000\fs2424中心展开\C096024偏移文字\C192024再次偏移
item1 = 500,2,0,\fs4848\b000255000000上移"
34,0,0,向下马赛克,"[playlist]
item_no = 1            
item0 = 500,14,10,\b255255000000\C000000\fs2424向下马赛克\C120024\fs2424偏移文字"
35,0,0,向右马赛克,"[playlist]
item_no = 2            
item0 = 1000,15,10,\b255255000000\C000000\fs2424向右马赛克\C120024\fs4848偏移文字
item1 = 500,2,0,\fs4848\b000255000000上移"
36,0,0,长串左移,"[playlist]
item_no = 1            
item0 = 500,30,0,\b255255000000\C000000\fs6464左移\C100100\fs6464\c000000255000\S32偏移文字shifsyfhiosfhsifhslfhsjklfhsdfhsjkfhdsjkfhdshf1234
[playlist]
item_no = 1            
item0 = 500,30,10,\b255255000000\fs4848“团雾”又名坨坨雾，其本质上也是雾，是受局部地区微气候环境的影响，在大雾中数十米到上百米的局部范围内，出现的更“浓”、能见度更低的雾。团雾外视线良好，团雾内一片朦胧。团雾区域性强、预测预报难，尤其是在高速公路上，团雾会导致能见度的突然变化，对高速公路交通安全极具危害性，容易酿成重大交通事故。团雾是由于地面辐射冷却，使贴近地面的空气变冷、饱和比湿下降导致水汽凝结而形成。团雾的形成需要两个主要条件，一是低层水汽充沛、空气湿度大，二是昼夜温差大且风小。天气晴好时不易出现团雾。我国南方秋冬季易出现团雾，一般出现在昼夜温差较大、无风的夜间，或者是早6时至8时。团雾一般出现在地势低洼、空气湿度大的地区，与局部小气候环境关系密切。多是雨后山区高速公路，前提条件是昼夜温差大、无风时，易产生团雾。团雾一般出现在地势低洼、空气湿度大的地区，与局部小气候环境关系密切。多是雨后山区高速公路，前提条件是昼夜温差大、无风时，易产生团雾。高速公路上比较容易发生团雾，据统计，年均发生10次以上团雾的高速路段中，中东部的长江沿线及江南一带都是团雾的重灾区。这是因为团雾与局部小气候环境非常密切。盐城地处黄海之滨，盛行偏东风时，从"
37,0,0,多项切换,"[playlist]
item_no = 16
item0 = 500,1,0,\b255255000000\C000000\fs2424立即显示\C096024\fs2424偏移文字           
item1 = 500,2,0,\b255255000000\C000000\fs2424上移\C048024\fs2424偏移文字           
item2 = 500,3,0,\b255255000000\C000000\fs2424下移\C048024\fs2424偏移文字            
item3 = 500,4,0,\b255255000000\C000000\fs2424左移\C048024\fs2424偏移文字           
item4 = 500,5,0,\b255255000000\C000000\fs2424右移\C048024\fs2424偏移文字           
item5 = 500,6,0,\b255255000000\C000000\fs2424横百叶窗\C096024\fs2424\b000255000000偏移文字           
item6 = 500,7,0,\b255255000000\C000000\fs2424竖百叶窗\C096024\fs2424\b000255255000偏移文字           
item7 = 500,8,0,\b255255000000\C000000\fs2424上下合拢\C096024\fs2424偏移文字           
item8 = 500,9,0,\b255255000000\C000000\fs2424上下展开\C096024\fs2424\b000000255000偏移文字           
item9 = 500,10,0,\b255255000000\C000000\fs2424左右合拢\C096024\fs2424偏移文字           
item10 = 500,11,0,\b255255000000\C000000\fs2424出字方式21\C144024\fs2424偏移文字           
item11 = 500,12,0,\b255255000000\C000000\fs2424中心合拢\C096024\fs2424偏移文字           
item12 = 500,13,0,\b255255000000\C000000\fs2424中心展开\C096024\fs2424\b255000255000偏移文字           
item13 = 500,14,0,\b255255000000\C000000\fs2424向下马赛克\C096024\fs2424偏移文字           
item14 = 500,15,0,\b255255000000\C000000\fs2424向右马赛克\C096024\fs2424\b128128128000偏移文字                  
item15 = 500,30,0,\b255255000000\C000000\fs2424左移\C096024\fs2424\c255000000000偏移文字shifsyfhiosfhsifhslfhsjklfhsdfhsjkfhdsjkfhdshf1234"
38,0,0,立即出现,"[playlist]
item_no = 2           
item0 = 500,0,20,param测试11
item1 = 500,1,15,param测试22"
39,0,0,缺省值,"[playlist]
item_no = 1           
item0 = 500,2,,param测试111"
40,0,0,最大值,"[playlist]
item_no = 1           
item0 = 500,2,49,param测试111"
41,0,0,超出最大值,"[playlist]
item_no = 1           
item0 = 500,2,100,param测试111"
42,0,0,param,"[playlist]
item_no = 4           
item0 = 500,2,10,param测试111
item1 = 500,3,20,param测试222
item2 = 500,4,30,param测试333
item3 = 500,5,40,param测试444"
43,0,0,数字,"[playlist]
item_no = 1            
item0 = 300,1,0,1234567890"
44,0,0,空格,"[playlist]
item_no = 1            
item0 = 300,1,0,    \fs4848\b2552550000001   1234567890    "
45,0,0,中文,"[playlist]
item_no = 1            
item0 = 300,1,0,软件测试"
46,0,0,英文,"[playlist]
item_no = 1            
item0 = 300,1,0,abcdefghijklmnopqrstuvwxyz\nABCDEFGHIJKLMNOPQRSTUVWXYZ"
47,0,0,字符,"[playlist]
item_no = 1            
item0 = 300,30,1,\fs4848\c255000000000~！@#￥%……&*（）——+{}|：“”《》？，。、；‘’【】、=-·~!@#$%^&*()_+{}|:""""<>?,./;'[]\=-`"
48,0,0,组合字符,"[playlist]
item_no = 1            
item0 = 300,1,0,89-123456 test 速度 限制 “1” +"
49,0,0,多项文本,"[playlist]
item_no = 4           
item0 = 300,1,0,89-123456
item1 = 300,1,0,速度 限制
item2 = 300,1,0,啊啊啊啊啊啊
item3 = 300,1,0,test"
50,0,0,单行至多行文本,"[playlist]
item_no = 1           
item0 = 300,1,0,13243354"
51,0,0,单行至多行文本,"[playlist]
item_no = 1           
item0 = 300,1,0,13243354\nshfkdjshfkd\ngsgfd\hdsjsjs5738497\n!@@##$%%^^&&"
52,0,0,多行文本至单行,"[playlist]
item_no = 1           
item0 = 300,1,0,13243354\nshfkdjshfkd\ngsgfd\hdsjsjs5738497\n!@@##$%%^^&&"
53,0,0,多行文本至单行,"[playlist]
item_no = 1           
item0 = 300,1,0,13243354"
54,0,0,超长文本,"[playlist]
item_no = 2            
item0 = 300,1,0,昔人已乘黄鹤去，此地空余黄鹤楼。黄鹤一去不复返，白云千载空悠悠。晴川历历汉阳树，芳草萋萋鹦鹉洲。日暮乡关何处是，烟波江上使人愁。
item1 = 300,1,0,\fs4848a昔人已乘黄鹤去，b此地空余黄鹤楼。c黄鹤一去不复返，d白云千载空悠悠。晴川历历汉阳树，芳草萋萋鹦鹉洲。日暮乡关何处是，烟波江上使人愁。"
55,0,0,500字,"[playlist]
item_no = 1              	
item0 = 100,30,1,\fs4848“团雾”又名坨坨雾，其本质上也是雾，是受局部地区微气候环境的影响，在大雾中数十米到上百米的局部范围内，出现的更“浓”、能见度更低的雾。团雾外视线良好，团雾内一片朦胧。团雾区域性强、预测预报难，尤其是在高速公路上，团雾会导致能见度的突然变化，对高速公路交通安全极具危害性，容易酿成重大交通事故。我国南方秋冬季易出现团雾，一般出现在昼夜温差较大、无风的夜间，或者是早6时至8时。团雾一般出现在地势低洼、空气湿度大的地区，与局部小气候环境关系密切。多是雨后山区高速公路，前提条件是昼夜温差大、无风时，易产生团雾。由于其本身与大范围的大气环境并不是很匹配，团雾不仅能在大雾天气中常常现身（大雾中数十米到上百米的局部范围内，出现的能见度更低的雾），在天气状况良好的情况下，有可能出现于偏远的山区或农村。高速公路上比较容易发生团雾，据统计，年均发生10次以上团雾的高速路段中，中东部的长江沿线及江南一带都是团雾的重灾区。这是因为团雾与局部小气候环境非常密切。盐城地处黄海之滨，盛行偏东风时，从海上吹来充沛的水汽，使得空气湿度比较大。高速公路白昼与夜晚的温差比市区大，白天太阳直射产生高温，晚上气温骤降，特别是凌晨时，气温接近“露点”温度，更容易产生大雾。在靠近大水体的地方，如：石臼湖、巢湖、骆马湖等，周边地区，“团雾”比较常见。"
56,0,0,默认坐标,"[playlist]
item_no = 1              	
item0 = 500,1,0,昔人已乘黄鹤去，此地空余黄鹤楼。\n黄鹤一去不复返，白云千载空悠悠。\n晴川历历汉阳树，芳草萋萋鹦鹉洲。\n日暮乡关何处是，烟波江上使人愁。"
57,0,0,横向偏移,"[playlist]
item_no = 1               
item0 = 500,1,0,\C100000\fs4848横向偏移100"
58,0,0,纵向偏移,"[playlist]
item_no = 1               
item0 = 500,1,0,\C000015\fs3232纵向偏移15"
59,0,0,正常偏移,"[playlist]
item_no = 1               
item0 = 500,1,0,\C150020起始坐标150 20"
60,0,0,一行两次偏移,"[playlist]
item_no = 1               
item0 = 500,1,0,\C010010\fs2424起始10 10\C200010再次200 10"
61,0,0,两次偏移,"[playlist]
item_no = 1               
item0 = 500,1,0,\C050050\fs6464起始坐标50 50\fs4848\C114114起始坐标114 114"
62,0,0,0，0,"[playlist]
item_no = 1              	
item0 = 500,1,0,\C000000昔人已乘黄鹤去，此地空余黄鹤楼。\n黄鹤一去不复返，白云千载空悠悠。\n晴川历历汉阳树，芳草萋萋鹦鹉洲。\n日暮乡关何处是，烟波江上使人愁。"
63,0,0,负数,"[playlist]
item_no = 1              	
item0 = 500,1,0,\C-10-10昔人已乘黄鹤去，此地空余黄鹤楼。\n黄鹤一去不复返，白云千载空悠悠。\n晴川历历汉阳树，芳草萋萋鹦鹉洲。\n日暮乡关何处是，烟波江上使人愁。"
64,0,0,负数,"[playlist]
item_no = 1              	
item0 = 500,1,0,\C-100-100\fs1616昔人已乘黄鹤去，此地空余黄鹤楼。\n黄鹤一去不复返，白云千载空悠悠。\n晴川历历汉阳树，芳草萋萋鹦鹉洲。\n日暮乡关何处是，烟波江上使人愁。"
65,0,0,超出分辨率,"[playlist]
item_no = 1              	
item0 = 500,1,0,\C000400昔人已乘黄鹤去，此地空余黄鹤楼。\n黄鹤一去不复返，白云千载空悠悠。\n晴川历历汉阳树，芳草萋萋鹦鹉洲。\n日暮乡关何处是，烟波江上使人愁。"
66,0,0,超出分辨率,"[playlist]
item_no = 1              	
item0 = 500,1,0,\C050044昔人已乘黄鹤去，此地空余黄鹤楼。\n黄鹤一去不复返，白云千载空悠悠。\n晴川历历汉阳树，芳草萋萋鹦鹉洲。\n日暮乡关何处是，烟波江上使人愁。"
67,0,0,格式错误,"[playlist]
item_no = 1              	
item0 = 500,1,0,\C1000000昔人已乘黄鹤去，此地空余黄鹤楼。\n黄鹤一去不复返，白云千载空悠悠。\n晴川历历汉阳树，芳草萋萋鹦鹉洲。\n日暮乡关何处是，烟波江上使人愁。
萋鹦鹉洲。\n日暮乡关何处是，烟波江上使人愁。"
68,0,0,格式错误,"[playlist]
item_no = 1              	
item0 = 500,1,0,\C12301110255昔人已乘黄鹤去，此地空余黄鹤楼。\n黄鹤一去不复返，白云千载空悠悠。\n晴川历历汉阳树，芳草萋萋鹦鹉洲。\n日暮乡关何处是，烟波江上使人愁。"
69,0,0,格式错误,"[playlist]
item_no = 1              	
item0 = 500,1,0,\C123昔人已乘黄鹤去，此地空余黄鹤楼。\n黄鹤一去不复返，白云千载空悠悠。\n晴川历历汉阳树，芳草萋萋鹦鹉洲。\n日暮乡关何处是，烟波江上使人愁。"
70,0,0,多项坐标偏移,"[playlist]
item_no = 6
item0 = 500,1,0,\fs4848Multiple坐标偏移-0,0
item1 = 500,1,1,\fh3232\C000000Multiple坐标偏移-000
item2 = 500,1,2,\fk2424\C250000Multiple坐标偏移-250,0
item3 = 500,1,3,\ff1616\C134011Multiple坐标偏移-134,11
item4 = 500,1,4,\fs2424\C000019Multiple坐标偏移-000,19
item5 = 300,1,5,\fk4848\C300070超出分辨率"
71,0,0,多个超出999坐标偏移,"[playlist]
item_no = 1
item0 = 300, 1, 0,\b000255000000\fk4848第一箱体\C500000第二箱体\C[1000,0000]第三箱体\C000050第四箱体\C500050第五箱体\C[1000,0050]第六\C[1200,0051]七\C[1300,0052]八\fs2424九\C[1400,0053]十"
72,0,0,默认字符颜色,"[playlist]
item_no = 1  
item0 = 500,1,0,\fs2424字符颜色测试\n默认红色字体"
73,0,0,红色字符,"[playlist]
item_no = 1              	
item0 = 500,1,0,\c255000000000\fs2424字符颜色Ab12"
74,0,0,浅红,"[playlist]
item_no = 1              	
item0 = 500,1,0,\c100000000000\fs6464字符100红色"
75,0,0,红色灰度,"[playlist]
item_no = 1              	
item0 = 500,1,0,\fs2424\c255000000000红\c200000000000字\c200000000000从\c175000000000左\c150000000000至\c100000000000右\c075000000000变\c025000000000浅\n\c255000000000红字从左至右变浅"
76,0,0,绿色字符,"[playlist]
item_no = 1 
item0 = 500,1,0,\c000255000000\fs4848字符颜色Ab12"
77,0,0,浅绿字符,"[playlist]
item_no = 1
item0 = 500,1,0,\c000100000000\fs4848字符100绿色Ab"
78,0,0,绿色灰度,"[playlist]
item_no = 1
item0 = 500,1,0,\fs2424\c000025000000绿\c000075000000字\c000100000000从\c000125000000左\c000150000000至\c000175000000右\c000200000000变\c000255000000深\n\c000255000000绿字从左至右变深"
79,0,0,红色背景绿色字体,"[playlist]
item_no = 1                      
item0 = 500,1,0,\fs3232\b255000000000\c000225000000红\c000200000000色\c000175000000背景\c000150000000绿\c000125000000色\c000100000000字体\c000075000000A\c000050000000b\c000025000000结束25绿"
80,0,0,蓝色字符1,"[playlist]
item_no = 1              	
item0 = 500,1,0,\c000000255000\fs4848蓝色字符Ab12"
81,0,0,蓝色字符2,"[playlist]
item_no = 1              	
item0 = 500,1,0,\c000000100000\fs6464蓝色字符Ab12"
82,0,0,蓝色字符3,"[playlist]
item_no = 1
item0=500,1,0,\fs2424\c000000025000蓝\c000000050000蓝\c000000075000蓝\c000000100000蓝\c000000125000蓝\c000000150000蓝\c000000175000蓝\c000000200000蓝\c000000225000蓝\c000000255000蓝\n\c255000000000蓝字从左至右变浅"
83,0,0,黄色字符1,"[playlist]
item_no = 1              	
item0 = 500,1,0,\c255255000000\fs4848黄色255字符Ab12"
84,0,0,黄色字符2,"[playlist]
item_no = 1              	
item0 = 500,1,0,\c100100000000\fs6464黄色100字符Ab12"
85,0,0,黄色字符3,"[playlist]
item_no = 1
item0=500,1,0,\fs3232\c025025000000黄\c050050000000黄\c075075000000黄\c100100000000黄\c125125000000黄\c150150000000黄\c175175000000黄\c200200000000黄\c225225000000黄\c255255000000黄\n\c255000000000黄字从左至右变深"
86,0,0,不同颜色字体,"[playlist]
item_no = 1
item0 = 500,1,0,\fs3232\c255000000000红\c255165000000橙\c255255000000黄\c000255000000绿\c000255255000青\c000000255000蓝\c255000255000紫\c127127127000灰\c255255255000白\c128064000000棕\c150075000000褐\c000000000000黑"
87,0,0,多项字符颜色,"[playlist]
item_no = 4
item0 = 500,1,0,\fs3232\c255000000000Multiple字符颜色-Red1111
item1 = 500,1,1,\fh3232\c000255000000Multiple字符颜色-Green22
item2 = 500,1,2,\fk3232\c255255000000Multiple字符颜色-Yellow3
item3 = 500,1,3,\ff3232\c000000000000\b000255000000Multiple字符颜色-Black44"
88,0,0,默认背景色,"[playlist]
item_no = 1
item0 = 500,1,0,\fs4848默认红字黑底"
89,0,0,红色背景,"[playlist]
item_no = 1
item0 = 500,1,0,\fs4848\c255255000000\b255000000000测试背景"
90,0,0,绿色背景,"[playlist]
item_no = 1              	
item0 = 500,1,0,\c255000000000\b000255000000\fs4848红色字体，绿色背景"
91,0,0,蓝色背景,"[playlist]
item_no = 1              	
item0 = 500,1,0,\c255000000000\b000000255000\fs4848红色字体，蓝色背景"
92,0,0,白色背景,"[playlist]
item_no = 1              	
item0 = 500,1,0,\c000000000000\b255255255000\fs4848黑色字体，白色背景"
93,0,0,黄色背景,"[playlist]
item_no = 1
item0 = 500,1,0,\c255000255000\b255255000000\fs4848紫色字体，黄色背景"
94,0,0,紫色背景,"[playlist]
item_no = 1              	
item0 = 500,1,0,\b255000255000\c255255000000\fs4848黄色字体，紫色背景"
95,0,0,橙色背景,"[playlist]
item_no = 1
item0 = 500,1,0,\b255136000000\c255000000000\fs4848红色字体，橙色背景"
96,0,0,与字符颜色相同,"[playlist]
item_no = 1
item0 = 300, 1, 0,\b255255000000\c255255000000\fs6464中文"
97,0,0,多项背景颜色,"[playlist]
item_no = 4
item0 = 500,1,0,\fs4848\b255000000000Multiple背景颜色-Red1111
item1 = 500,1,1,\fh4848\b000255000000Multiple背景颜色-Green22
item2 = 500,1,2,\fk4848\b255255000000Multiple背景颜色-Yellow3
item3 = 500,1,3,\ff4848\b000000000000Multiple背景颜色-Black44"
98,0,0,默认间距,"[playlist]
item_no = 1
item0 = 500,1,0,\fk4848回回字符默认间距"
99,0,0,"字间距
5-10","[playlist]
item_no = 1
item0 = 500,1,0,\c000255000000\S10\fk4848回回字符间距10"
100,0,0,"字间距
20-50","[playlist]
item_no = 1
item0 = 500,1,0,\c255000000000\S50\fk2424回回字符\n间距50"
101,0,0,"字间距
60-99","[playlist]
item_no = 1
item0 = 500,1,0,\c000000000000\b255000000000\S99\fk2424回回字符\n间距99"
102,0,0,"字间距
1到-9","[playlist]
item_no = 1
item0 = 500,1,0,\S-9\fk4848\c255255000000\b255000000000回回字符间距-9"
103,0,0,"字间距
99-105","[playlist]
item_no = 1
item0 = 500,1,0,\S105\fk2424\b000000000000回回字符\n间距105"
104,0,0,"字间距
-9到-20","[playlist]
item_no = 1
item0 = 500,1,0,\c000000000000\b255000000000\fk4848\S-20回回字符间距-20"
105,0,0,多项字间距,"[playlist]
item_no = 10
item0 = 500,1,2,\fs4848Multiple字符间距-a00
item1 = 500,2,0,\fk4848\S00Multiple字符间距-00
item3 = 500,3,0,\fh4848\S00Multiple字符间距-00
item4 = 500,4,0,\ff4848\S05Multiple字符间距-05
item5 = 500,5,0,\fh4848\S17Multiple字符间距-17
item6 = 500,6,0,\fk4848\S38Multiple字符间距-38
item7 = 500,7,0,\fs4848\S72Multiple字符间距-72
item8 = 500,8,0,\fk4848\S99Multiple字符间距-99
item9 = 500,9,0,\fh4848\S100Multiple字符间距-100"
106,0,0,黑体1,"[playlist]
item_no = 1
item0 = 500,1,0,\fh1616黑体大小16Ab-12"
107,0,0,黑体2,"[playlist]
item_no = 1
item0 = 500,1,0,\fh2424黑体大小24Ab-12"
108,0,0,黑体3,"[playlist]
item_no = 1
item0 = 500,1,0,\fh3232黑体大小32Ab-12"
109,0,0,黑体4,"[playlist]
item_no = 1
item0 = 500,1,0,\fh4848黑体大小48Ab-12"
110,0,0,黑体5,"[playlist]
item_no = 1
item0 = 500,1,0,\fh6464黑体大小64Ab-12"
111,0,0,黑体6,"[playlist]
item_no = 1
item0 = 500,1,1,\fh5656黑体56大小AbCd-+=1234"
112,0,0,宋体1,"[playlist]
item_no = 1
item0 = 500,1,0,默认字体16Ab-34"
113,0,0,宋体2,"[playlist]
item_no = 1
item0 = 500,1,0,\fs1616宋体大小16Ab-12"
114,0,0,宋体3,"[playlist]
item_no = 1
item0 = 500,1,0,\fs2424宋体大小24Ab-12"
115,0,0,宋体4,"[playlist]
item_no = 1
item0 = 500,1,0,\fs3232宋体大小32Ab-12"
116,0,0,宋体5,"[playlist]
item_no = 1
item0 = 500,1,0,\fs4848宋体大小48Ab-12"
117,0,0,宋体6,"[playlist]
item_no = 1
item0 = 500,1,0,\fs6464宋体大小64Ab-12"
118,0,0,宋体7,"[playlist]
item_no = 1
item0 = 500,1,0,\fs5656宋体大小56Ab-12"
119,0,0,楷体1,"[playlist]
item_no = 1
item0 = 500,1,0,\fk1616楷体大小16Ab-12"
120,0,0,楷体2,"[playlist]
item_no = 1
item0 = 500,1,0,\fk2424楷体大小24Ab-12"
121,0,0,楷体3,"[playlist]
item_no = 1
item0 = 500,1,0,\fk3232楷体大小32Ab-12"
122,0,0,楷体4,"[playlist]
item_no = 1
item0 = 500,1,0,\fk4848楷体大小48Ab-12"
123,0,0,楷体5,"[playlist]
item_no = 1
item0 = 500,1,0,\fk6464楷体大小64Ab-12"
124,0,0,楷体6,"[playlist]
item_no = 1
item0 = 500,1,0,\fk5656楷体大小56Ab-12"
125,0,0,多种字体组合,"[playlist]
item_no = 1
item0 = 500,1,2,\fs1616宋\fk2424楷\fh3232黑\ff4848仿\fV02202210simkai.ttf矢量楷\fV02502510simhei.ttf矢量黑\fV03303310simsun.ttc矢量宋"
126,0,0,多项字体切换,"[playlist]
item_no = 7
item0 = 500,1,1,\fs2424宋体Ab-12
item1 = 500,2,0,\fk3232楷体Bc-23
item2 = 500,3,0,\fh4848黑体Cd-34
item3 = 500,4,1,\ff6464仿宋De-45
item4 = 500,5,1,\fV02002010simkai.ttf矢量楷体Ef-56
item5 = 500,6,1,\fV03003010simhei.ttf矢量黑体Fg-67
item6 = 500,7,1,\fV04004010simsun.ttc矢量宋体Gh-78"
127,0,0,换行,"[playlist]
item_no = 1              	
item0 = 500,1,0,换行测试\n123\n换行\Nwer"
128,0,0,BMP显示,"[playlist]
item_no = 1            
item0 = 300,1,0,\B500"
129,0,0,B大小写,"[playlist]
item_no = 1            
item0 = 300,1,0,\b501"
130,0,0,名称4位,"[playlist]
item_no = 1            
item0 = 300,1,0,\B5222"
131,0,0,图片偏移,"[playlist]
item_no = 1            
item0 = 300,1,0,\C100000\B503"
132,0,0,图片文字重合,"[playlist]
item_no = 1            
item0 = 300,1,0,\B504文字"
133,0,0,左图右字,"[playlist]
item_no = 1            
item0 = 300,1,0,\B505\C101000\fs2424左图右字"
134,0,0,左字右图,"[playlist]
item_no = 1            
item0 = 300,1,0,\fk2424左字右图\C096000\B506"
135,0,0,上图下字,"[playlist]
item_no = 1
item0 = 300,1,0,\B507\C000025\fk2424\b000255000000上图下字"
136,0,0,上字下图,"[playlist]
item_no = 1            
item0 = 300,1,0,\fs2424上字下图\C000024\B508"
137,0,0,图片后缀大小写,"[playlist]
item_no = 1            
item0 = 300,1,0,\B509"
138,0,0,多项切换,"[playlist]
item_no = 8
item0 = 1000,1,0,\B500
item1 = 1000,1,0,\B501
item2 = 1000,1,0,\B503
item3 = 1000,1,0,\B504
item4 = 1000,1,0,\B505
item5 = 1000,1,0,\B506
item6 = 1000,1,0,\B507
item7 = 1000,1,0,\B508"
